AGS,mun_name,municipality_area_m2,thesis_group,total_area_m2,total_share_of_municipality
16073002,Altenbeuthen,8067650.082100825,open_or_seasonal,3499671.2632689234,0.4337906611782058
16073002,Altenbeuthen,8067650.082100825,perennial_vegetation,3390002.9808054073,0.42019707675802503
16073002,Altenbeuthen,8067650.082100825,water,1066953.5399427458,0.13225084492818134
16073035,Hohenwarte,6515659.72345036,artificial,144690.91493872568,0.02220664078235577
16073035,Hohenwarte,6515659.72345036,open_or_seasonal,1345675.302968818,0.2065294014857205
16073035,Hohenwarte,6515659.72345036,perennial_vegetation,3012004.0528280553,0.4622715397471758
16073035,Hohenwarte,6515659.72345036,water,2013289.0319705387,0.3089923534104393
16073038,Kaulsdorf,21969899.448903985,artificial,1112737.9128603726,0.05064829338196556
16073038,Kaulsdorf,21969899.448903985,open_or_seasonal,9445293.299208913,0.42991973273141726
16073038,Kaulsdorf,21969899.448903985,perennial_vegetation,10719551.069294427,0.48791989668524377
16073038,Kaulsdorf,21969899.448903985,water,692315.5784454625,0.03151200487082794
16073076,"Rudolstadt, Stadt",135170794.66884643,artificial,10165085.600725899,0.07520178915592854
16073076,"Rudolstadt, Stadt",135170794.66884643,open_or_seasonal,51919618.33616172,0.3841038181610093
16073076,"Rudolstadt, Stadt",135170794.66884643,perennial_vegetation,72623512.2560999,0.5372722150078314
16073076,"Rudolstadt, Stadt",135170794.66884643,water,462567.702137046,0.0034220979707213087
16073077,"Saalfeld/Saale, Stadt",145629313.06071982,artificial,10855129.741206069,0.0745394557803074
16073077,"Saalfeld/Saale, Stadt",145629313.06071982,open_or_seasonal,44836293.29519085,0.307879590673455
16073077,"Saalfeld/Saale, Stadt",145629313.06071982,perennial_vegetation,89521255.57071446,0.6147200291564155
16073077,"Saalfeld/Saale, Stadt",145629313.06071982,water,416624.0219243394,0.0028608527580613456
16073107,Drognitz,24042613.719333693,artificial,455776.72073743504,0.01895703711992534
16073107,Drognitz,24042613.719333693,open_or_seasonal,11608333.615571368,0.4828232799929157
16073107,Drognitz,24042613.719333693,perennial_vegetation,10533433.716850452,0.438115166670921
16073107,Drognitz,24042613.719333693,water,1445067.821997575,0.06010443951172972
16073109,Uhlstädt-Kirchhasel,121721914.60138051,artificial,3311102.306783798,0.027202187195519558
16073109,Uhlstädt-Kirchhasel,121721914.60138051,open_or_seasonal,47452554.59095225,0.3898439713699185
16073109,Uhlstädt-Kirchhasel,121721914.60138051,perennial_vegetation,70315487.7645267,0.5776731987399187
16073109,Uhlstädt-Kirchhasel,121721914.60138051,water,642760.3672312846,0.005280564057312279
16073111,Unterwellenborn,62681750.09147692,artificial,5796187.541739324,0.09247009748898913
16073111,Unterwellenborn,62681750.09147692,open_or_seasonal,21912379.0538358,0.34958148140179823
16073111,Unterwellenborn,62681750.09147692,perennial_vegetation,34475722.81825707,0.5500121290159202
16073111,Unterwellenborn,62681750.09147692,water,497455.7474184415,0.00793621343840051
16074011,"Dornburg-Camburg, Stadt",30959506.43321031,artificial,2490519.2909055753,0.0804444120024469
16074011,"Dornburg-Camburg, Stadt",30959506.43321031,open_or_seasonal,18267051.809467707,0.5900304595900344
16074011,"Dornburg-Camburg, Stadt",30959506.43321031,perennial_vegetation,9787598.581420157,0.3161419450447371
16074011,"Dornburg-Camburg, Stadt",30959506.43321031,water,414334.7929275612,0.0133831201030745
16074012,Crossen an der Elster,10708845.301631566,artificial,828898.7154705991,0.07740318326797668
16074012,Crossen an der Elster,10708845.301631566,open_or_seasonal,7202092.315809475,0.6725367780513355
16074012,Crossen an der Elster,10708845.301631566,perennial_vegetation,2630344.4687401676,0.245623537800048
16074012,Crossen an der Elster,10708845.301631566,water,47509.12457731055,0.004436437658696237
16074021,Freienorla,6875695.191636823,artificial,160073.19081475216,0.023281019061091517
16074021,Freienorla,6875695.191636823,open_or_seasonal,2037673.6599385175,0.29635892853671286
16074021,Freienorla,6875695.191636823,perennial_vegetation,4660240.030554924,0.6777845586033767
16074021,Freienorla,6875695.191636823,water,17707.850555352547,0.0025754269294676266
16074026,Golmsdorf,7654639.144072595,artificial,323412.79362984165,0.04225056041737484
16074026,Golmsdorf,7654639.144072595,open_or_seasonal,5101528.009864308,0.6664622477748934
16074026,Golmsdorf,7654639.144072595,perennial_vegetation,2216360.7361628893,0.28954477075240553
16074026,Golmsdorf,7654639.144072595,water,13336.844741803476,0.0017423218117513643
16074031,Großeutersdorf,3439460.8727406063,artificial,120938.16042385688,0.03516195267181273
16074031,Großeutersdorf,3439460.8727406063,open_or_seasonal,1911446.3805224681,0.5557401148742835
16074031,Großeutersdorf,3439460.8727406063,perennial_vegetation,1372748.7283964525,0.39911741380056137
16074031,Großeutersdorf,3439460.8727406063,water,34327.52032143688,0.009980494499442953
16074033,Großpürschütz,3845635.347057186,artificial,141620.8242965897,0.036826378872599784
16074033,Großpürschütz,3845635.347057186,open_or_seasonal,1387147.123478783,0.36070687891411135
16074033,Großpürschütz,3845635.347057186,perennial_vegetation,2270394.806837062,0.5903822390686229
16074033,Großpürschütz,3845635.347057186,water,46472.35585386346,0.012084441622741408
16074044,"Kahla, Stadt",7954803.884107791,artificial,2295821.43563679,0.28860817552314666
16074044,"Kahla, Stadt",7954803.884107791,open_or_seasonal,2766074.876630011,0.3477238303958833
16074044,"Kahla, Stadt",7954803.884107791,perennial_vegetation,2769514.3192879367,0.3481562034258202
16074044,"Kahla, Stadt",7954803.884107791,water,123392.62891821378,0.015511712257888489
16074048,Kleineutersdorf,5347650.252812287,artificial,115291.82942808198,0.021559343632738683
16074048,Kleineutersdorf,5347650.252812287,open_or_seasonal,1858191.094706201,0.34747805238927004
16074048,Kleineutersdorf,5347650.252812287,perennial_vegetation,3325616.908358711,0.6218837715891752
16074048,Kleineutersdorf,5347650.252812287,water,48549.78480937296,0.009078713549720462
16074063,Neuengönna,6143099.034534556,artificial,328091.5996720444,0.053408157320534375
16074063,Neuengönna,6143099.034534556,open_or_seasonal,4000395.9313499797,0.6512016018073323
16074063,Neuengönna,6143099.034534556,perennial_vegetation,1727620.477008281,0.28122946859494635
16074063,Neuengönna,6143099.034534556,water,86990.57596870167,0.014160698937078536
16074065,"Orlamünde, Stadt",7560925.23904848,artificial,456027.5071577855,0.060313717268704964
16074065,"Orlamünde, Stadt",7560925.23904848,open_or_seasonal,3910384.239968531,0.5171832965327192
16074065,"Orlamünde, Stadt",7560925.23904848,perennial_vegetation,3135758.717559355,0.41473214169142886
16074065,"Orlamünde, Stadt",7560925.23904848,water,58754.713152769,0.007770836411571649
16074079,Rothenstein,10578975.680415465,artificial,565421.1503611611,0.05344762739249964
16074079,Rothenstein,10578975.680415465,open_or_seasonal,4293988.027031715,0.40589827945072643
16074079,Rothenstein,10578975.680415465,perennial_vegetation,5645118.133892905,0.5336167039634603
16074079,Rothenstein,10578975.680415465,water,74447.93895464203,0.007037348530110078
16074087,Schöps,4478658.651521938,artificial,302972.73374825786,0.06764809674550697
16074087,Schöps,4478658.651521938,open_or_seasonal,1848106.3981960672,0.41264729955877383
16074087,Schöps,4478658.651521938,perennial_vegetation,2276234.572319828,0.5082402454463275
16074087,Schöps,4478658.651521938,water,51344.63876860579,0.011464289369576728
16074092,Silbitz,11496079.53001954,artificial,517859.7017663895,0.04504663528241173
16074092,Silbitz,11496079.53001954,open_or_seasonal,4893239.7494401755,0.4256442152007153
16074092,Silbitz,11496079.53001954,perennial_vegetation,6037636.3187119085,0.5251908968571346
16074092,Silbitz,11496079.53001954,water,47343.161681668105,0.004118200605523093
16074095,Sulza,4005400.947654756,artificial,221881.19138469466,0.05539550079614642
16074095,Sulza,4005400.947654756,open_or_seasonal,2041270.3033536288,0.50962945533551
16074095,Sulza,4005400.947654756,perennial_vegetation,1739805.8357172948,0.43436496332183344
16074095,Sulza,4005400.947654756,water,2443.473425433481,6.100446515508478e-4
16074112,Wichmar,5198417.180010833,artificial,137291.30102244366,0.026410212237363673
16074112,Wichmar,5198417.180010833,open_or_seasonal,3603654.3705762587,0.6932214644936883
16074112,Wichmar,5198417.180010833,perennial_vegetation,1352308.7129749458,0.2601385510525971
16074112,Wichmar,5198417.180010833,water,105162.42690965612,0.020229701324093612
16075023,Eßbach,5443053.721972794,artificial,132176.49249867222,0.02428351790192617
16075023,Eßbach,5443053.721972794,open_or_seasonal,2529914.738841865,0.46479694452196524
16075023,Eßbach,5443053.721972794,perennial_vegetation,2732001.2585620806,0.5019243604988501
16075023,Eßbach,5443053.721972794,water,48960.75019680609,0.008995088547290808
16075035,Gössitz,12741784.707208347,artificial,175058.6514584264,0.013738942815396287
16075035,Gössitz,12741784.707208347,open_or_seasonal,5663014.449881318,0.4444443678818093
16075035,Gössitz,12741784.707208347,perennial_vegetation,6130570.6934167,0.4811390895616438
16075035,Gössitz,12741784.707208347,water,773140.0608596182,0.06067753290653495
16075046,"Hirschberg, Stadt",24258859.53158037,artificial,1268627.5839127766,0.05229543385010608
16075046,"Hirschberg, Stadt",24258859.53158037,open_or_seasonal,12371033.421358049,0.5099593987612379
16075046,"Hirschberg, Stadt",24258859.53158037,perennial_vegetation,10538187.017609106,0.43440570666112366
16075046,"Hirschberg, Stadt",24258859.53158037,water,81009.76026763329,0.00333938865354219
16075062,"Bad Lobenstein, Stadt",49168874.76354723,artificial,2365344.639181382,0.04810654403942144
16075062,"Bad Lobenstein, Stadt",49168874.76354723,open_or_seasonal,17300148.980899632,0.35185163508613787
16075062,"Bad Lobenstein, Stadt",49168874.76354723,perennial_vegetation,28423631.1442578,0.5780817901761397
16075062,"Bad Lobenstein, Stadt",49168874.76354723,water,1079746.183279777,0.021959953089678557
16075079,Paska,6513000.710137554,artificial,96807.84555995312,0.014863785506620732
16075079,Paska,6513000.710137554,open_or_seasonal,3399634.067519203,0.5219766155142033
16075079,Paska,6513000.710137554,perennial_vegetation,2619935.733144503,0.4022624669864607
16075079,Paska,6513000.710137554,water,396622.3338892776,0.06089701990542251
16075098,"Schleiz, Stadt",108227471.47247495,artificial,5048554.63798548,0.04664762623849582
16075098,"Schleiz, Stadt",108227471.47247495,open_or_seasonal,39809329.50158066,0.36783017250574135
16075098,"Schleiz, Stadt",108227471.47247495,perennial_vegetation,61071664.93120677,0.5642898619020115
16075098,"Schleiz, Stadt",108227471.47247495,water,2297914.2330197343,0.02123226387677507
16075125,Wilhelmsdorf,9420839.207122868,artificial,165735.38730411348,0.017592422889332934
16075125,Wilhelmsdorf,9420839.207122868,open_or_seasonal,5263964.470815687,0.5587574901857715
16075125,Wilhelmsdorf,9420839.207122868,perennial_vegetation,2918483.19652941,0.3097901505762688
16075125,Wilhelmsdorf,9420839.207122868,water,1072655.7883426046,0.11385989769696904
16075127,"Ziegenrück, Stadt",8249560.409786124,artificial,281886.00545908575,0.03416982135492888
16075127,"Ziegenrück, Stadt",8249560.409786124,open_or_seasonal,4462421.728966547,0.5409284261586781
16075127,"Ziegenrück, Stadt",8249560.409786124,perennial_vegetation,3225040.8657239615,0.3909348747720211
16075127,"Ziegenrück, Stadt",8249560.409786124,water,280211.30967577436,0.03396681710983908
16075134,Remptendorf,97380292.82756546,artificial,1968009.3822681254,0.020209524177062656
16075134,Remptendorf,97380292.82756546,open_or_seasonal,39610607.9598987,0.40676205431050133
16075134,Remptendorf,97380292.82756546,perennial_vegetation,55319068.71868251,0.568072523838451
16075134,Remptendorf,97380292.82756546,water,482599.4263027091,0.004955822295146145
16075135,"Saalburg-Ebersdorf, Stadt",71989502.31522453,artificial,3124523.695600403,0.04340249057312375
16075135,"Saalburg-Ebersdorf, Stadt",71989502.31522453,open_or_seasonal,31475395.655436024,0.43722202047755404
16075135,"Saalburg-Ebersdorf, Stadt",71989502.31522453,perennial_vegetation,30809198.621408693,0.4279679346372295
16075135,"Saalburg-Ebersdorf, Stadt",71989502.31522453,water,6580378.9278649315,0.09140747909398028
16075136,Rosenthal am Rennsteig,51856705.8725284,artificial,2091535.903577921,0.04033298815237574
16075136,Rosenthal am Rennsteig,51856705.8725284,open_or_seasonal,17773367.599733237,0.34274000441568453
16075136,Rosenthal am Rennsteig,51856705.8725284,perennial_vegetation,31334882.113916278,0.6042590169715397
16075136,Rosenthal am Rennsteig,51856705.8725284,water,656916.4159088508,0.012667916421911767
16076003,"Bad Köstritz, Stadt",20153208.322012063,artificial,1802398.3361573992,0.08943480895737849
16076003,"Bad Köstritz, Stadt",20153208.322012063,open_or_seasonal,10827799.225361485,0.5372742172041645
16076003,"Bad Köstritz, Stadt",20153208.322012063,perennial_vegetation,7403254.35283281,0.36734867394521536
16076003,"Bad Köstritz, Stadt",20153208.322012063,water,119754.90898650419,0.005942225529207851
16076012,Caaschwitz,4096695.059117049,artificial,686975.1581044734,0.16769008876451144
16076012,Caaschwitz,4096695.059117049,open_or_seasonal,2505943.333304045,0.6116987711172588
16076012,Caaschwitz,4096695.059117049,perennial_vegetation,897740.8497724684,0.21913782617883118
16076012,Caaschwitz,4096695.059117049,water,6035.603925218455,0.0014732861094423986
16076022,"Greiz, Stadt",84875542.84927861,artificial,6898563.037144021,0.08127857337412782
16076022,"Greiz, Stadt",84875542.84927861,open_or_seasonal,35828773.669859,0.4221330723443322
16076022,"Greiz, Stadt",84875542.84927861,perennial_vegetation,41523881.53791007,0.48923258861092506
16076022,"Greiz, Stadt",84875542.84927861,water,624316.2281561168,0.007355666982475424
16076039,Langenwetzendorf,58305263.8702406,artificial,2499250.1828762093,0.0428649150518954
16076039,Langenwetzendorf,58305263.8702406,open_or_seasonal,34847578.20072646,0.5976746504103019
16076039,Langenwetzendorf,58305263.8702406,perennial_vegetation,20610336.600681365,0.3534901522193611
16076039,Langenwetzendorf,58305263.8702406,water,348093.0194888543,0.005970181702007926
16076093,Mohlsdorf-Teichwolframsdorf,51123623.55585133,artificial,2058474.54086619,0.04026464475111698
16076093,Mohlsdorf-Teichwolframsdorf,51123623.55585133,open_or_seasonal,26183440.7646966,0.5121593295532313
16076093,Mohlsdorf-Teichwolframsdorf,51123623.55585133,perennial_vegetation,22784034.891434032,0.44566549291137436
16076093,Mohlsdorf-Teichwolframsdorf,51123623.55585133,water,97671.15529399976,0.0019104896816888649
16076094,Berga-Wünschendorf,62960697.0203359,artificial,3565001.4678130634,0.056622649311865
16076094,Berga-Wünschendorf,62960697.0203359,open_or_seasonal,38577344.71743587,0.6127210552477784
16076094,Berga-Wünschendorf,62960697.0203359,perennial_vegetation,20485322.615542017,0.3253668333583631
16076094,Berga-Wünschendorf,62960697.0203359,water,333024.50927461893,0.005289403152049828
16077001,"Altenburg, Stadt",45960973.49719677,artificial,8353885.683586158,0.18176041645627183
16077001,"Altenburg, Stadt",45960973.49719677,open_or_seasonal,32230161.317854628,0.7012506234190273
16077001,"Altenburg, Stadt",45960973.49719677,perennial_vegetation,5246759.722158078,0.11415684488228009
16077001,"Altenburg, Stadt",45960973.49719677,water,130163.3966165487,0.0028320417674461917
16077005,Fockendorf,8813841.266250268,artificial,349390.4364985066,0.03964110833676837
16077005,Fockendorf,8813841.266250268,open_or_seasonal,7363258.905243631,0.835419958541667
16077005,Fockendorf,8813841.266250268,perennial_vegetation,758061.6307334665,0.08600808748805318
16077005,Fockendorf,8813841.266250268,water,343129.2693220995,0.03893072940126585
16077007,Gerstenberg,3130063.582297057,artificial,248213.69484298988,0.07929988906513954
16077007,Gerstenberg,3130063.582297057,open_or_seasonal,2435423.205317825,0.7780746752532558
